"","Assay","time_contrast","estimate","SE","df","t.ratio","p","q"
"1995","CKAP4","week52 - week24",0.509357792207793,0.24941635196648,82,2.04219887024989,0.044345572128714,0.821359378462206
"1996","IL20","week24 - week0",-0.1771170995671,0.222698617561451,82,-0.795321953528636,0.428722410657197,0.87154806974561
"1997","IL20","week52 - week0",-0.0542361471861476,0.222698617561451,82,-0.243540565181918,0.80819491153024,0.989292669723712
"1998","IL20","week52 - week24",0.122880952380952,0.222698617561451,82,0.551781388346718,0.582598801213541,0.910484685798641
"1999","ARNT","week24 - week0",-0.137090692640693,0.248592101097079,82,-0.551468417683781,0.582812283526281,0.939634152089483
"2000","ARNT","week52 - week0",-0.311565800865802,0.248592101097079,82,-1.25332140277511,0.213650654302312,0.84247293486837
"2001","ARNT","week52 - week24",-0.17447510822511,0.248592101097079,82,-0.701852985091328,0.484758207392342,0.877166347541417
"2002","NME3","week24 - week0",-0.142639610389611,0.0864878714654047,82,-1.64924408443405,0.10292368815397,0.791659460123049
"2003","NME3","week52 - week0",-0.088591125541126,0.0864878714654047,82,-1.0243184858187,0.308697218441048,0.902742473418827
"2004","NME3","week52 - week24",0.0540484848484848,0.0864878714654047,82,0.624925598615343,0.533755042151771,0.908811914527359
"2005","APCS","week24 - week0",-0.250791125541127,0.240842834072869,82,-1.0413061551387,0.300793960472102,0.853267848645464
"2006","APCS","week52 - week0",-0.628792424242426,0.240842834072869,82,-2.61079980503874,0.0107377079766997,0.261284227433025
"2007","APCS","week52 - week24",-0.378001298701299,0.240842834072869,82,-1.56949364990005,0.120383951558723,0.821359378462206
"2008","TBC1D5","week24 - week0",0.329707792207794,0.269585008160498,82,1.22301976084479,0.224825504404884,0.853267848645464
"2009","TBC1D5","week52 - week0",0.457675757575758,0.269585008160498,82,1.69770478224546,0.0933557572076954,0.625226630840529
"2010","TBC1D5","week52 - week24",0.127967965367964,0.269585008160498,82,0.474685021400665,0.636273277772261,0.920041313064554
"2011","NEDD9","week24 - week0",-0.0974556277056263,0.290337856656937,82,-0.335662833733666,0.737982442889733,0.962012827338402
"2012","NEDD9","week52 - week0",0.451305844155845,0.290337856656937,82,1.55441611835382,0.123936492488057,0.682407315420834
"2013","NEDD9","week52 - week24",0.548761471861471,0.290337856656937,82,1.89007895208749,0.062280533959864,0.821359378462206
"2014","PIK3AP1","week24 - week0",-0.0786283549783546,0.393210127590473,82,-0.199965233500409,0.842002849721837,0.97244903805597
"2015","PIK3AP1","week52 - week0",0.329378354978356,0.393210127590473,82,0.837664983342958,0.40465380072857,0.936315691338011
"2016","PIK3AP1","week52 - week24",0.408006709956711,0.393210127590473,82,1.03763021684337,0.302492390661926,0.821359378462206
"2017","IL32","week24 - week0",-0.238866883116884,0.17941311136564,82,-1.33137919129042,0.186753804230695,0.836903694877573
"2018","IL32","week52 - week0",-0.0901783549783551,0.17941311136564,82,-0.502629681253193,0.61657191262426,0.989292669723712
"2019","IL32","week52 - week24",0.148688528138529,0.17941311136564,82,0.828749510037232,0.409651991539004,0.854417010924208
"2020","NCK2","week24 - week0",-0.0453106060606051,0.137068219003587,82,-0.330569743956616,0.74181266104005,0.964201865732577
"2021","NCK2","week52 - week0",-0.00709632034632014,0.137068219003587,82,-0.0517721788311441,0.958836136535032,0.989292669723712
"2022","NCK2","week52 - week24",0.038214285714285,0.137068219003587,82,0.278797565125472,0.78110208063228,0.956718991378464
"2023","CASP2","week24 - week0",0.098180303030305,0.236410009117548,82,0.415296727058151,0.679009379354788,0.94553529381538
"2024","CASP2","week52 - week0",0.0814954545454554,0.236410009117548,82,0.344720829924482,0.731186843842415,0.989292669723712
"2025","CASP2","week52 - week24",-0.0166848484848496,0.236410009117548,82,-0.0705758971336684,0.943907133784854,0.98284708916301
"2026","SERPING1","week24 - week0",0.0208755411255401,0.194188008872351,82,0.10750170026854,0.914653570332074,0.98726931229402
"2027","SERPING1","week52 - week0",-0.307415800865802,0.19418800887235,82,-1.58308333584018,0.117251974255569,0.668702665676293
"2028","SERPING1","week52 - week24",-0.328291341991343,0.194188008872351,82,-1.69058503610872,0.0947141667859533,0.821359378462206
"2029","LZTFL1","week24 - week0",-0.45387012987013,0.392355679921599,82,-1.15678236125146,0.25072014809575,0.853267848645464
"2030","LZTFL1","week52 - week0",0.162316450216451,0.392355679921599,82,0.413697210268207,0.680175871313107,0.989292669723712
"2031","LZTFL1","week52 - week24",0.616186580086581,0.392355679921599,82,1.57047957151967,0.120154507408841,0.821359378462206
"2032","CRIM1","week24 - week0",-0.114961255411256,0.100627079784533,82,-1.14244849057944,0.256592496982264,0.853267848645464
"2033","CRIM1","week52 - week0",-0.0945928571428578,0.100627079784533,82,-0.940033809441797,0.349961150954383,0.918962734520503
"2034","CRIM1","week52 - week24",0.020368398268398,0.100627079784533,82,0.20241468113764,0.840093921800721,0.970683670495244
"2035","UROD","week24 - week0",-0.15736103896104,0.408438855690701,82,-0.385274409543946,0.701031714374213,0.948787387030154
"2036","UROD","week52 - week0",0.0187634199134209,0.4084388556907,82,0.0459393606949822,0.963470277291526,0.989292669723712
"2037","UROD","week52 - week24",0.176124458874461,0.4084388556907,82,0.431213770238928,0.667444466820102,0.924543568839989
"2038","CD70","week24 - week0",-0.360832034632035,0.141808383762958,82,-2.54450424620302,0.0128186902521831,0.492507572847035
"2039","CD70","week52 - week0",-0.510998051948052,0.141808383762958,82,-3.60344034949456,0.000537337002287359,0.0356596374245247
"2040","CD70","week52 - week24",-0.150166017316018,0.141808383762958,82,-1.05893610329153,0.292738269668051,0.821359378462206
"2041","CGB3_CGB5_CGB8","week24 - week0",0.279927056277059,0.433044692497667,82,0.646416088516238,0.519815092823017,0.921031596506803
"2042","CGB3_CGB5_CGB8","week52 - week0",-0.344687878787878,0.433044692497667,82,-0.795963753301826,0.428351380680693,0.944702440776152
"2043","CGB3_CGB5_CGB8","week52 - week24",-0.624614935064937,0.433044692497667,82,-1.44237984181806,0.153004067944832,0.821359378462206
"2044","TGOLN2","week24 - week0",-0.0482188311688322,0.146154035206968,82,-0.329917891767749,0.742303354166724,0.964201865732577
"2045","TGOLN2","week52 - week0",-0.0837354978354996,0.146154035206968,82,-0.572926349360948,0.568262318733633,0.989292669723712
"2046","TGOLN2","week52 - week24",-0.0355166666666674,0.146154035206968,82,-0.2430084575932,0.80860569421428,0.961944236158492
"2047","IKBKG","week24 - week0",-0.00718138528138425,0.233313653221983,82,-0.0307799615762376,0.97551981519984,0.995622722354238
"2048","IKBKG","week52 - week0",0.214619047619048,0.233313653221983,82,0.919873503565829,0.360337046550532,0.925370007894372
"2049","IKBKG","week52 - week24",0.221800432900432,0.233313653221983,82,0.950653465142066,0.344573947198812,0.821359378462206
"2050","GALNT3","week24 - week0",-0.0931785714285726,0.220017708660941,82,-0.42350487147453,0.67303572541571,0.94553529381538
"2051","GALNT3","week52 - week0",0.055815367965367,0.220017708660941,82,0.253685797861759,0.800373301370689,0.989292669723712
"2052","GALNT3","week52 - week24",0.14899393939394,0.220017708660941,82,0.677190669336289,0.500191067524368,0.882593380931555
"2053","GBP2","week24 - week0",-0.115498484848483,0.476755244949691,82,-0.242259494933654,0.809183978241644,0.97244903805597
"2054","GBP2","week52 - week0",0.139499567099565,0.476755244949691,82,0.292602060653335,0.770565452929602,0.989292669723712
"2055","GBP2","week52 - week24",0.254998051948048,0.476755244949691,82,0.534861555586989,0.594193027299462,0.916473752585181
"2056","CTSE","week24 - week0",-0.540758225108228,0.375661263978759,82,-1.43948359056473,0.153820230471268,0.836903694877573
"2057","CTSE","week52 - week0",-0.152529437229438,0.375661263978759,82,-0.406029186011742,0.685778778571666,0.989292669723712
"2058","CTSE","week52 - week24",0.38822878787879,0.375661263978759,82,1.03345440455299,0.304429650013307,0.821359378462206
"2059","CLEC4C","week24 - week0",-0.387406926406927,0.213548453572983,82,-1.81414063143532,0.0733136709218,0.728787311252389
"2060","CLEC4C","week52 - week0",-0.286138961038963,0.213548453572983,82,-1.33992523125985,0.183971024968168,0.816048997141891
"2061","CLEC4C","week52 - week24",0.101267965367964,0.213548453572983,82,0.474215400175465,0.636606669582275,0.920041313064554
"2062","F11","week24 - week0",-0.225800865800866,0.22964473500461,82,-0.983261670668536,0.328370972472794,0.863674546256164
"2063","F11","week52 - week0",-0.533765367965369,0.22964473500461,82,-2.32430918982163,0.022583450163053,0.358389535196275
"2064","F11","week52 - week24",-0.307964502164502,0.22964473500461,82,-1.34104751915309,0.183607918182531,0.821359378462206
"2065","PRELP","week24 - week0",-0.168857142857144,0.101976627022231,82,-1.65584161574919,0.101576157517302,0.791659460123049
"2066","PRELP","week52 - week0",-0.0867385281385293,0.101976627022231,82,-0.850572632880084,0.397483676830963,0.936009948666461
"2067","PRELP","week52 - week24",0.0821186147186146,0.101976627022231,82,0.805268982869111,0.422993358716271,0.860062517129944
"2068","F2R","week24 - week0",-0.0539346320346325,0.213980606094882,82,-0.252053833377391,0.801630134884946,0.97244903805597
"2069","F2R","week52 - week0",-0.118839177489177,0.213980606094882,82,-0.555373590429418,0.580151168153586,0.989292669723712
"2070","F2R","week52 - week24",-0.064904545454545,0.213980606094882,82,-0.303319757052027,0.762414422103156,0.954091476599915
"2071","WFIKKN2","week24 - week0",-0.0269608225108221,0.134854300932794,82,-0.199925566513881,0.84203377120809,0.97244903805597
"2072","WFIKKN2","week52 - week0",-0.0690670995670999,0.134854300932794,82,-0.512160895791676,0.609915114559158,0.989292669723712
"2073","WFIKKN2","week52 - week24",-0.0421062770562778,0.134854300932794,82,-0.312235329277795,0.755654286724268,0.954091476599915
"2074","IL21R","week24 - week0",-0.0892205627705631,0.170399614952903,82,-0.523596035092115,0.601971772806883,0.939634152089483
"2075","IL21R","week52 - week0",0.0038939393939393,0.170399614952903,82,0.0228518086441425,0.981823998642324,0.995460443067912
"2076","IL21R","week52 - week24",0.0931145021645024,0.170399614952903,82,0.546447843736258,0.586241967061989,0.912487496706294
"2077","PGLYRP2","week24 - week0",-0.139891341991342,0.238077609152126,82,-0.587587142232915,0.558424069844798,0.939284725775812
"2078","PGLYRP2","week52 - week0",-0.665142424242424,0.238077609152126,82,-2.79380503950463,0.00648301374893747,0.205765218988015
"2079","PGLYRP2","week52 - week24",-0.525251082251081,0.238077609152126,82,-2.20621789727172,0.0301660301551319,0.821359378462206
"2080","CLEC4D","week24 - week0",-0.422091991341992,0.291449886847764,82,-1.44824894566683,0.151360448408897,0.836903694877573
"2081","CLEC4D","week52 - week0",-0.115049350649351,0.291449886847764,82,-0.394748311257523,0.694053542473302,0.989292669723712
"2082","CLEC4D","week52 - week24",0.307042640692641,0.291449886847764,82,1.05350063440931,0.295206030100301,0.821359378462206
"2083","HIF1A","week24 - week0",-0.32507922077922,0.292617644795611,82,-1.11093512835251,0.269843169453341,0.853267848645464
"2084","HIF1A","week52 - week0",-0.412731818181818,0.292617644795611,82,-1.41048164908205,0.16217980742848,0.784094896450321
"2085","HIF1A","week52 - week24",-0.0876525974025976,0.292617644795611,82,-0.29954652072954,0.765281040072444,0.954091476599915
"2086","RABGAP1L","week24 - week0",-0.397251082251085,0.408100643041775,82,-0.973414497194068,0.33321013023643,0.865582065676754
